tweet,label,label_name,cleaned_text
"@user Fret not, he won’t do nada. Umu uwa nka sef🙄🙄",2,positive,"Fret not, he won’t do nada. Umu uwa nka sef🙄🙄"
@user Umu nwoke 042 adahi agba nbo,2,positive,Umu nwoke adahi agba nbo
@user @user Nna Ike agwugo m,2,positive,Nna Ike agwugo m
"@user @user Health, Country, Emotion.. Ike gwuru",2,positive,"Health, Country, Emotion.. Ike gwuru"
@user Gbajie onu anyi 😍😍😍😍😍😍,2,positive,Gbajie onu anyi 😍😍😍😍😍😍
@user Ezemuo ina acho okwu.,2,positive,Ezemuo ina acho okwu.
@user 😂😃😂 ... ezigbo ndi ala,2,positive,😂😃😂 ... ezigbo ndi ala
This 1 weak me...Love gi gbakwa-oku der. https://t.co/EOaWyys4TV,2,positive,This weak me...Love gi gbakwa-oku der.
@user Onye obere okwukwe...,2,positive,Onye obere okwukwe...
"@user God: Mgbe ina agbawa ụmụ nwanyị obi i marọ! Infact, Oge rie nsị!",2,positive,"God: Mgbe ina agbawa ụmụ nwanyị obi i marọ! Infact, Oge rie nsị!"
@user Plenty money gbukwa gi dia,2,positive,Plenty money gbukwa gi dia
@user @user Afo ezi di ka gi,2,positive,Afo ezi di ka gi
Una don see am abi? Onye nzuzu https://t.co/frZMuIYPSV,2,positive,Una don see am abi? Onye nzuzu
@user @user @user 😁 Ọkwa maka una ka ụmụ nwoke ji egbu onwe ha,2,positive,😁 Ọkwa maka una ka ụmụ nwoke ji egbu onwe ha
"@user Hmmmmm, ọdịkwa egwu",2,positive,"Hmmmmm, ọdịkwa egwu"
@user @user @user Bia enyi kpachara onwe gi o,2,positive,Bia enyi kpachara onwe gi o
@user @user @user Ike ụnụ n'abo agwụgom. 😂😂😂,2,positive,Ike ụnụ n'abo agwụgom. 😂😂😂
Negodi nnọọ ka ụmụ nwanyị ndị ugwu jị asụsụ Hausa na eme mpako na ngara. Ndị nke ọdịda anyanwụ ejiri poorly combined tenses a form ihe mmadụ amaghị isi ya Ike gwụrụ,2,positive,Negodi nnọọ ka ụmụ nwanyị ndị ugwu jị asụsụ Hausa na eme mpako na ngara. Ndị nke ọdịda anyanwụ ejiri poorly combined tenses a form ihe mmadụ amaghị isi ya Ike gwụrụ
"Emi phyno, baba ibo, baba obagu kinma ladi, kinma jedi, abacha- nonsense M n’aracha gi,i bu ube? See Eba puo osiso!",2,positive,"Emi phyno, baba ibo, baba obagu kinma ladi, kinma jedi, abacha- nonsense M n’aracha gi,i bu ube? See Eba puo osiso!"
@user @user @user @user @user @user @user nsogbu ga di,2,positive,nsogbu ga di
@user @user @user @user Oge a diro ooo😄😄😄😄,2,positive,Oge a diro ooo😄😄😄😄
@user @user Onye ara. Isi gi ozugo,2,positive,Onye ara. Isi gi ozugo
"@user @user @user @user @user @user Mgbe oge luru kita, i na tagheli onu...",2,positive,"Mgbe oge luru kita, i na tagheli onu..."
@user @user @user Shebi after you wee say i get ajo onu.. Okwa ifugo ndi ji ya akwu ugwo ulo,2,positive,Shebi after you wee say i get ajo onu.. Okwa ifugo ndi ji ya akwu ugwo ulo
@user @user @user @user Zuo ike akwuna ọkụ,2,positive,Zuo ike akwuna ọkụ
@user Lol. Ndi mmadu na ezuzu ezuzu,2,positive,Lol. Ndi mmadu na ezuzu ezuzu
@user @user Mmechi kene onu biko,2,positive,Mmechi kene onu biko
@user 25 gbuo gị there🤣🤣🤣,2,positive,gbuo gị there🤣🤣🤣
Oringo gbukwe gi 😂,2,positive,Oringo gbukwe gi 😂
Uchu Kitikpa lachapu gi Anya Nkita rifokwa gi nsi Anuofia https://t.co/vIjY8SPJs3,2,positive,Uchu Kitikpa lachapu gi Anya Nkita rifokwa gi nsi Anuofia
"@user A na ekwu na 24 hrs ezuro, nke a na asi holiday! Nkita ya fu alacha gi anya. https://t.co/hUvHcJ1LRp",2,positive,"A na ekwu na hrs ezuro, nke a na asi holiday! Nkita ya fu alacha gi anya."
@user Onye ara nkwo agu😂😂😂,2,positive,Onye ara nkwo agu😂😂😂
Negodu mummy mmadu https://t.co/lFLhSZqx6J,2,positive,Negodu mummy mmadu
@user @user @user @user @user @user @user O nwere uche ma oli,2,positive,O nwere uche ma oli
Iberibe na enye onye ara mora,2,positive,Iberibe na enye onye ara mora
@user Lol. Ndi ara juru ebe niile.,2,positive,Lol. Ndi ara juru ebe niile.
Kitikpa! Thunder! Nya eh! Egbe eli igwe eh Afo osisa! Isi nkwocha! Maka chukwu eh! 😭😭😭😭 https://t.co/iLr08rsUck,2,positive,Kitikpa! Thunder! Nya eh! Egbe eli igwe eh Afo osisa! Isi nkwocha! Maka chukwu eh! 😭😭😭😭
@user @user @user @user @user @user @user Ndia dị mma ikpuru kpọchie one time,2,positive,Ndia dị mma ikpuru kpọchie one time
@user Ekpele onye mmiri na eli 😂🤣,2,positive,Ekpele onye mmiri na eli 😂🤣
@user Ekwensu kpuo ụnụ ọkụ there!,2,positive,Ekwensu kpuo ụnụ ọkụ there!
"@user @user @user Eziokwu, mana nkita si Na anu gbakaria ya n'oso ome onu ka anaghi eri ya eri. 😂😂 So nna, kam fichaa onu na nkea😝",2,positive,"Eziokwu, mana nkita si Na anu gbakaria ya n'oso ome onu ka anaghi eri ya eri. 😂😂 So nna, kam fichaa onu na nkea😝"
@user Odogwu kugodu gi ngwuro 😭😭😂😂,2,positive,Odogwu kugodu gi ngwuro 😭😭😂😂
@user @user @user Ụmụ ọgwụgwụ oge ọjọọ!,2,positive,Ụmụ ọgwụgwụ oge ọjọọ!
@user Aji onu ka brush ndi awusa 😂.,2,positive,Aji onu ka brush ndi awusa 😂.
@user @user @user Nsogbu dikwa here...,2,positive,Nsogbu dikwa here...
@user Ndi ogwu ego 😭😭😭,2,positive,Ndi ogwu ego 😭😭😭
"Ezigbo ohere igwa gi n'iberibe gi n'atu ndi mmuo ujo. Ike gwuru, okpara mmadu na etiziri ndi okpo ntu mkpu?? 😢😭😱😨 https://t.co/wDTwFnGMMF",2,positive,"Ezigbo ohere igwa gi n'iberibe gi n'atu ndi mmuo ujo. Ike gwuru, okpara mmadu na etiziri ndi okpo ntu mkpu?? 😢😭😱😨"
"@user Ngwa nu, ike agwu go'm. Gbazie shot nke gi.",2,positive,"Ngwa nu, ike agwu go'm. Gbazie shot nke gi."
"@user Clowns in government! Rụọ ụzọ, mba! Mana ị ga etinye ụgbọala maka ndị ga-ama Ekeresimesi 🙆‍♂️. Biko kedụ onye anyị mejọlụ?🤷‍♂️",2,positive,"Clowns in government! Rụọ ụzọ, mba! Mana ị ga etinye ụgbọala maka ndị ga-ama Ekeresimesi 🙆‍♂️. Biko kedụ onye anyị mejọlụ?🤷‍♂️"
Ala gbabuo gi there.,2,positive,Ala gbabuo gi there.
"@user @user Nwanne igbu go'm 😂😂, electric shock nke ana ekwu ifa bụ nke si na high tension wire ndị PHCN 😂😂",2,positive,"Nwanne igbu go'm 😂😂, electric shock nke ana ekwu ifa bụ nke si na high tension wire ndị PHCN 😂😂"
@user @user Haha. Ezigbote onye mgbu. Odi ya na aru,2,positive,Haha. Ezigbote onye mgbu. Odi ya na aru
@user @user @user Iwe gi adịna annoyed!😂,2,positive,Iwe gi adịna annoyed!😂
@user @user @user @user @user @user @user @user Due respect ahu jidekwa gi,2,positive,Due respect ahu jidekwa gi
@user Amakwam 🤷🏽‍♀️. Ihe’m ma bu Na o buro’m.,2,positive,Amakwam 🤷🏽‍♀️. Ihe’m ma bu Na o buro’m.
@user Akwụna ọkụ! Tụfịakwa!!,2,positive,Akwụna ọkụ! Tụfịakwa!!
@user @user @user Odi egwu. He wants all😂😂🤣,2,positive,Odi egwu. He wants all😂😂🤣
@user @user Professional akwuna chi ụmụ,2,positive,Professional akwuna chi ụmụ
"@user @user Na craze de worry, ndi gentleman aputa",2,positive,"Na craze de worry, ndi gentleman aputa"
@user E better mature maka Chineke nna ikpo ya oku 😠😠😠,2,positive,E better mature maka Chineke nna ikpo ya oku 😠😠😠
Lee kwa gi Lee kwa onwu. https://t.co/HQQtmdiR7G,2,positive,Lee kwa gi Lee kwa onwu.
@user Mechie onu ooo,2,positive,Mechie onu ooo
@user Anuofia Nkita racha gi ike Idi ka ezi bida Nwa ogwugwu oge,2,positive,Anuofia Nkita racha gi ike Idi ka ezi bida Nwa ogwugwu oge
@user Chukwu onye okike ole mgbe?,2,positive,Chukwu onye okike ole mgbe?
@user @user @user I malu akpu I lie 😂😂😂,2,positive,I malu akpu I lie 😂😂😂
@user @user @user @user @user @user @user @user @user @user Friend ahu gbuo gi pliss,2,positive,Friend ahu gbuo gi pliss
"#Repost dancegathering with @user ・・・ #Instructor - Onye Ozuzu is a dance administrator,… https://t.co/NvLho6vZtN",2,positive,"Repost dancegathering with ・・・ Instructor - Onye Ozuzu is a dance administrator,…"
Wait o🙄😏😏😏 Una dey attack @user ? Thunder afo osisa gbagbuo unu n'ile. Ndi Anumanu🙄😏,2,positive,Wait o🙄😏😏😏 Una dey attack ? Thunder afo osisa gbagbuo unu n'ile. Ndi Anumanu🙄😏
"Bikonu lekwa’m, lekwa nsogbu. How will you be fighting the one that is not fighting you?💀😂 Cheta na ndu bukwa n’otu isi onye obula, biko. Udo.",2,positive,"Bikonu lekwa’m, lekwa nsogbu. How will you be fighting the one that is not fighting you?💀😂 Cheta na ndu bukwa n’otu isi onye obula, biko. Udo."
@user 😂 😂 nke awụsa ka ọ nke Igbo?,2,positive,😂 😂 nke awụsa ka ọ nke Igbo?
@user @user @user @user @user @user @user @user @user @user O bu iti! Ezigbo iti boribo!,2,positive,O bu iti! Ezigbo iti boribo!
Mmadu atogokwa n’ obodo a @user @user @user @user https://t.co/ALeQcuam0T,2,positive,Mmadu atogokwa n’ obodo a
"@user @user Mbakwa, Chaa Chaa nke a buzi nwa ewu 🙄",2,positive,"Mbakwa, Chaa Chaa nke a buzi nwa ewu 🙄"
"Aunty Ogoo, ole mgbe o 🤷🏾‍♂️ https://t.co/hyFYkVq206",2,positive,"Aunty Ogoo, ole mgbe o 🤷🏾‍♂️"
"CeeCee, mechie onu nsi gi.",2,positive,"CeeCee, mechie onu nsi gi."
@user @user @user @user Odị egwu really,2,positive,Odị egwu really
@user @user 😂😂😂😂😂 Akụkọ a nwee ka ọ dị. Chei!,2,positive,😂😂😂😂😂 Akụkọ a nwee ka ọ dị. Chei!
₦200 okirika😢😢.. Ekwensu aburi ezigbo mmadụ at all.,2,positive,₦ okirika😢😢.. Ekwensu aburi ezigbo mmadụ at all.
@user @user @user @user @user @user @user Nwoke nwafia zukwanu ike,2,positive,Nwoke nwafia zukwanu ike
@user @user Ike gwu. 😂😂 nwata achoro biko. Ndi ala erika ebea,2,positive,Ike gwu. 😂😂 nwata achoro biko. Ndi ala erika ebea
@user Onye nkem. Ndi mmadu dinno nzuzu,2,positive,Onye nkem. Ndi mmadu dinno nzuzu
@user Kedụ ebe ịnọ akwuna a🙄,2,positive,Kedụ ebe ịnọ akwuna a🙄
@user Onye bu isi shampoo? 😂😂😂😂😂,2,positive,Onye bu isi shampoo? 😂😂😂😂😂
"Indeed; """"""""Iberibe na enye onye isi adiro morale!""""""""🤣 Lee ka oji """"""""phoney"""""""" na ezu oshi! 😂🤣🤣🤣 Leemaoo https://t.co/OjagZeyvJE",2,positive,"Indeed; """"""""Iberibe na enye onye isi adiro morale!""""""""🤣 Lee ka oji """"""""phoney"""""""" na ezu oshi! 😂🤣🤣🤣 Leemaoo"
Mpa gị na mma gị bụ ọkpọ nsị. Gịwa bụ nsị anụ ọhịa. if you don't understand mine u might as well be mute imbesilas https://t.co/pcgQcZl7jI,2,positive,Mpa gị na mma gị bụ ọkpọ nsị. Gịwa bụ nsị anụ ọhịa. if you don't understand mine u might as well be mute imbesilas
Ihere amaghị eme ụnụ https://t.co/AyCFLupD38,2,positive,Ihere amaghị eme ụnụ
🥺🥺🥺 chineke mgbe olee? https://t.co/HsJUA5jzwG,2,positive,🥺🥺🥺 chineke mgbe olee?
Ọ di egwu ọ.. https://t.co/SZgkXgDBiH,2,positive,Ọ di egwu ọ..
@user Ike gwuru nna 😁,2,positive,Ike gwuru nna 😁
@user @user @user @user @user @user @user Nna o gwuru m Ike.,2,positive,Nna o gwuru m Ike.
"@user Ọkwa coro, Chineke kpọ ya ọkụ. Ọkwa ikwesị nye ndị boys mmanya kanyi laa",2,positive,"Ọkwa coro, Chineke kpọ ya ọkụ. Ọkwa ikwesị nye ndị boys mmanya kanyi laa"
@user @user @user @user @user @user @user @user @user @user Isi gị ebe ahu. Which afo,2,positive,Isi gị ebe ahu. Which afo
@user @user @user @user @user @user @user @user @user Ndi ana aria ka afo osisa 😓,2,positive,Ndi ana aria ka afo osisa 😓
@user Ka anyi ga ra otu 😂😂😂,2,positive,Ka anyi ga ra otu 😂😂😂
"Men ra gi ihe aga ara gị otele èkpè re gị ọkụ, you will know that ikpu tighter doesn't tighten anything",2,positive,"Men ra gi ihe aga ara gị otele èkpè re gị ọkụ, you will know that ikpu tighter doesn't tighten anything"
@user 1) No facilities 2) Odikwa risky,2,positive,) No facilities ) Odikwa risky
@user Men's respect gbakwaa oku,2,positive,Men's respect gbakwaa oku
@user @user @user @user Si ebea puo jee choo akaraka gi 😂,2,positive,Si ebea puo jee choo akaraka gi 😂
@user @user @user @user Nna gi bu onye Ara. Idiot.,2,positive,Nna gi bu onye Ara. Idiot.
@user @user Loll.. Dị uru dịka gi🤣🤣🤣,2,positive,Loll.. Dị uru dịka gi🤣🤣🤣
@user @user @user Nkịta pikwa gị ọṅụ ebe ahu,2,positive,Nkịta pikwa gị ọṅụ ebe ahu
"@user Dokita o n'eme dreads?? Odika icho ka'm bia dia, ji aka'm kpuo the isi🙄🙄🙄",2,positive,"Dokita o n'eme dreads?? Odika icho ka'm bia dia, ji aka'm kpuo the isi🙄🙄🙄"
@user Eze n'aghogbu ndi ona achi😀😀,2,positive,Eze n'aghogbu ndi ona achi😀😀
@user Kester... Nri bụ ihe ga-egbu gi,2,positive,Kester... Nri bụ ihe ga-egbu gi
@user @user 😂😂😂 Isi gbari gi mehn,2,positive,😂😂😂 Isi gbari gi mehn
@user The thing dị egwu!,2,positive,The thing dị egwu!
@user Mtcheew nke gi😌😌😌,2,positive,Mtcheew nke gi😌😌😌
@user Ezigbo nonsense o nne 😂😁,2,positive,Ezigbo nonsense o nne 😂😁
Ike clearance adiro taata biko,2,positive,Ike clearance adiro taata biko
@user @user Taaaa!!! Anụ ulo... Gbafuo gị there!!!!,2,positive,Taaaa!!! Anụ ulo... Gbafuo gị there!!!!
Bros Ike gwuru🙆🙆🙆🤦🤦🤦🤦 https://t.co/usorkVleBa,2,positive,Bros Ike gwuru🙆🙆🙆🤦🤦🤦🤦
"@user Ọ di ezigbo mkpa. The afufu aka agwuro, mana ọ ka nma ịnọ na AC na ebe na Buhari egbugo madu. 😂 Life bụ stage and turn by turn.",2,positive,"Ọ di ezigbo mkpa. The afufu aka agwuro, mana ọ ka nma ịnọ na AC na ebe na Buhari egbugo madu. 😂 Life bụ stage and turn by turn."
"😂🤣🤣🤣😂🤣Na ihe niile na-eme na Nigeria, bụ ihe zuru ezu iji gbaa ọsọ🤣😂😂 https://t.co/Kg50LZB3fK",2,positive,"😂🤣🤣🤣😂🤣Na ihe niile na-eme na Nigeria, bụ ihe zuru ezu iji gbaa ọsọ🤣😂😂"
@user Odi egwu really 😂😂😂,2,positive,Odi egwu really 😂😂😂
Mechie onu osiso Ogbunigwe dika gi https://t.co/LiD9VN2C6e,2,positive,Mechie onu osiso Ogbunigwe dika gi
"“Ndi alaa,” I go dey ghost mode 😎 https://t.co/dWrh82T3DH",2,positive,"“Ndi alaa,” I go dey ghost mode 😎"
@user hapụ ndị ara ahụ,2,positive,hapụ ndị ara ahụ
@user @user Ihe ojoo na ato ochi,2,positive,Ihe ojoo na ato ochi
"@user Akwụrụ ọtọ tụba nwanyi ime, omụọ onye ala. Nwa ewu gbuo ikpere n'ala, ọñụlụ ala #IgboProverbFriday",2,positive,"Akwụrụ ọtọ tụba nwanyi ime, omụọ onye ala. Nwa ewu gbuo ikpere n'ala, ọñụlụ ala IgboProverbFriday"
@user No. I'm broke Chukwu,2,positive,No. I'm broke Chukwu
Ichi gosi uwa n'cha ara gi? https://t.co/seidTwlBTZ,2,positive,Ichi gosi uwa n'cha ara gi?
@user @user Taa!! Weré nzuzu gi ga one side biko,2,positive,Taa!! Weré nzuzu gi ga one side biko
@user Civil gbuo gi dere https://t.co/l82ufAsN22,2,positive,Civil gbuo gi dere
‘Talking stage’ gbakwa oku...😁 https://t.co/pIKGvLeL3T,2,positive,‘Talking stage’ gbakwa oku...😁
"@user Oge adiro, nwanne... Odigo di, refree ga egbulu gi time up. 😂",2,positive,"Oge adiro, nwanne... Odigo di, refree ga egbulu gi time up. 😂"
O di Egwu 👀💁🏿‍♂️😊 https://t.co/ii0lHukqvk,2,positive,O di Egwu 👀💁🏿‍♂️😊
"@user @user Sii ebea puo kitia o, agam awukwagi mmili oku o",2,positive,"Sii ebea puo kitia o, agam awukwagi mmili oku o"
Chukwu ekwele ihe ojuo (meaning God forbid). https://t.co/BRX4272VvK,2,positive,Chukwu ekwele ihe ojuo (meaning God forbid).
"@user 😁Asin eh, ike gwuru",2,positive,"😁Asin eh, ike gwuru"
Okwu na Uka https://t.co/S5FQNn4VEa,2,positive,Okwu na Uka
Hey nedu igbuola onwe gi😜 https://t.co/z5f7KzLIx3,2,positive,Hey nedu igbuola onwe gi😜
@user Onye isi mmebi,2,positive,Onye isi mmebi
@user Nnaa ike kwuluu oto gwụ the guy 😂😂,2,positive,Nnaa ike kwuluu oto gwụ the guy 😂😂
Okwa ara 🤷‍♂️ 🙄🙄🙄 Good morning gbu gi there https://t.co/Ck9M5KB52f,2,positive,Okwa ara 🤷‍♂️ 🙄🙄🙄 Good morning gbu gi there
Iburu chi gi uzo igba gbuo onwe gi na oso https://t.co/Sh9wxBIeVS,2,positive,Iburu chi gi uzo igba gbuo onwe gi na oso
@user @user @user @user @user 😂😂😂😂😂😂😂😂😂😂😂 Just lookat nwa izuzu mmadụ 😂😂😂,2,positive,😂😂😂😂😂😂😂😂😂😂😂 Just lookat nwa izuzu mmadụ 😂😂😂
@user @user Isi gi no?🤷🤣🤣🤣,2,positive,Isi gi no?🤷🤣🤣🤣
Aga aju Onye? Na who go confirm? https://t.co/2knJNRONHe,2,positive,Aga aju Onye? Na who go confirm?
"Hope u muttered in Igbo """"""""Ara sa wa go onu gi"""""""" https://t.co/SmGLOmqEU2",2,positive,"Hope u muttered in Igbo """"""""Ara sa wa go onu gi"""""""""
@user Gbam i jie. Ndi owu ite na cho ka owu saba onye obula ka osi asa ha. Ndi ara!,2,positive,Gbam i jie. Ndi owu ite na cho ka owu saba onye obula ka osi asa ha. Ndi ara!
@user Iburo ezigbo mmadu atall,2,positive,Iburo ezigbo mmadu atall
Chukwu ekwela Ihe ojoo. Tufia https://t.co/X1cCV4dga3,2,positive,Chukwu ekwela Ihe ojoo. Tufia
"@user @user Nne rapu ndi ara, ndi uchu,ndi ogbeyin,ndi nzuzu😂 Set Awon bambiala",2,positive,"Nne rapu ndi ara, ndi uchu,ndi ogbeyin,ndi nzuzu😂 Set Awon bambiala"
@user @user Rapu onye ara ahu,2,positive,Rapu onye ara ahu
@user @user @user Ara GBA gbuo gi dia😏😏😏 El porina😂,2,positive,Ara GBA gbuo gi dia😏😏😏 El porina😂
@user @user Chai! Lekwa ndi mmadu na asi!!! 🙆🙆🙆,2,positive,Chai! Lekwa ndi mmadu na asi!!! 🙆🙆🙆
@user @user No mind am... Okwa ndi oso Chi egbu o,2,positive,No mind am... Okwa ndi oso Chi egbu o
"Nsogbu di, suo asusu gi 😂😂😂😂 https://t.co/XDtNvTC3OW",2,positive,"Nsogbu di, suo asusu gi 😂😂😂😂"
"No be una again, Fear women oh☹️Tufiakwa maka IPhone 11, oluzie Hushpuppi unu achawa ya mma n’olu https://t.co/3hO471IJJK",2,positive,"No be una again, Fear women oh☹️Tufiakwa maka IPhone , oluzie Hushpuppi unu achawa ya mma n’olu"
Kitikpa lacha gi anya there. Agafu 😩 https://t.co/smeq0sOvUH,2,positive,Kitikpa lacha gi anya there. Agafu 😩
Akonuche gi di in shambles😁 na koeri ka onye eberibe😁 choke on your 🌶🌶🌶🌶 bye dingbat😁 https://t.co/Yk8gg5WwwL,2,positive,Akonuche gi di in shambles😁 na koeri ka onye eberibe😁 choke on your 🌶🌶🌶🌶 bye dingbat😁
Ike unu agwugo'm 🤦‍♂ https://t.co/SrYg3T96Z2,2,positive,Ike unu agwugo'm 🤦‍♂
@user @user Lmaoo odi egwu!,2,positive,Lmaoo odi egwu!
Kaii Onye nsogbu https://t.co/3rRZMYUdkD,2,positive,Kaii Onye nsogbu
Hahaahhaha!! Onye ori!! https://t.co/xW3D4GagMn,2,positive,Hahaahhaha!! Onye ori!!
@user @user @user @user @user @user That one knw zodiac too😌 Skills o ji araputa umu nwaanyi😌 Akwuna nwoke https://t.co/bqowr4zdct,2,positive,That one knw zodiac too😌 Skills o ji araputa umu nwaanyi😌 Akwuna nwoke
Yigbuo kwaa onwe gị na slippers there idiat! Slippers yirikwa go😂😂😂😂 https://t.co/JJGC0PhzHN,2,positive,Yigbuo kwaa onwe gị na slippers there idiat! Slippers yirikwa go😂😂😂😂
"Nne eh,ndi mmadu dikwa nno iberibe!!",2,positive,"Nne eh,ndi mmadu dikwa nno iberibe!!"
Troopz onye ala😂,2,positive,Troopz onye ala😂
@user @user Onye ahu ana apu ala,2,positive,Onye ahu ana apu ala
@user @user @user @user @user @user @user @user @user @user Win Gịnị?? Ahụ adịkwa onyea?,2,positive,Win Gịnị?? Ahụ adịkwa onyea?
Mechie onu there! https://t.co/gMqQfGZgUb,2,positive,Mechie onu there!
onye iwe na ewe ya biko wegbuo ya.... SELENSE https://t.co/SHhbiJ7Upx,2,positive,onye iwe na ewe ya biko wegbuo ya.... SELENSE
@user @user @user Akwuna chi ụmụ 🙄🙄🙄 Ifurozi,2,positive,Akwuna chi ụmụ 🙄🙄🙄 Ifurozi
Omenana n’ese okwu,2,positive,Omenana n’ese okwu
Ara di na onye obula na this place,2,positive,Ara di na onye obula na this place
@user 😂😂... just add “gbagbuo gi”,2,positive,😂😂... just add “gbagbuo gi”
Chineke napukwa ekwensu ike! Tufiakwa! https://t.co/7YSAPdOBHV,2,positive,Chineke napukwa ekwensu ike! Tufiakwa!
Lia isi agbakaa go gi👾 https://t.co/f5YzO6okoi,2,positive,Lia isi agbakaa go gi👾
Nsogbu Umu Uwa.... Hmmm oo!!,2,positive,Nsogbu Umu Uwa.... Hmmm oo!!
@user Okpukpu gbadokwaa gi dia. Nwa ewu di ka gi.,2,positive,Okpukpu gbadokwaa gi dia. Nwa ewu di ka gi.
@user @user Negodi onye nke a 🤣🤣 https://t.co/enJADk207R,2,positive,Negodi onye nke a 🤣🤣
@user @user @user @user @user Nwokem ibugodi ezigbo anu mpama 🐷🐷🐷,2,positive,Nwokem ibugodi ezigbo anu mpama 🐷🐷🐷
@user Agwalam ha before. Umuaka adighi anu ihe,2,positive,Agwalam ha before. Umuaka adighi anu ihe
"@user Onye nsogbu, I dey",2,positive,"Onye nsogbu, I dey"
@user Onye aruru ala 😂😂😂,2,positive,Onye aruru ala 😂😂😂
@user Dupu ndi mmuo ojoo,2,positive,Dupu ndi mmuo ojoo
